segment_id,순위,이름,이용자수,누적기록,거리_km,경사,시작_위도,시작_경도,끝_위도,끝_경도,경로
11338494,43,"Gayang Dae Gyo south to north (가양대교, 남>북)",7782,9865,0.8,-1.1,37.567105,126.859624,37.573266,126.864233,}~jcFsxkfWf@SlAG^OAGNEJ?Z\RBZWRa@Z[N[@]FU?UHk@^_A^u@J_@?IBKLOXm@LQDOn@k@LIJM@SFa@BEDo@Re@`@i@Rm@NQ?UH[@IOa@@IJKNMLQFQD_@
18443666,44,시민의숲 to 대치중,7728,40140,1.23,-1.2,37.47419,127.039063,37.482419,127.048126,wfjcFs|ifWUmAGi@Q_@OSGOESIe@_@kAWc@a@mAC_@@WEc@?{@CIYUCG@m@H]@e@CeACm@@YFKHs@DUA_ADULK@O^kA?QE?@CA@CIGCmAuBAGg@cAQo@IMESKU@[ECAEHc@AMDW?MI?EFEASk@Km@CGQ{@GOOSIC[Hc@VSBAQBK?IGQAUEY
8231277,45,The Descent,7188,23366,1.77,-5.7,37.550154,126.992228,37.550596,126.998824,wxlcFa_rfWV\R^ZVLNx@Zj@LRAx@H`@CXDd@C^@PCXQFAXBh@GHEN]DCF?JPBH?JEZ?FDLJN^R^BPFLHDRERVVL^H\FdADLJJJ@PEJ@F@JFFRRTHd@PXBPFLDRLd@RPHBHLVHTR\l@LZD@HENHH?Nb@AL@DPVj@`@Jb@TT
14556641,46,광명교-안양교,7052,26825,0.76,0.4,37.485234,126.872963,37.491953,126.871394,q`mcFi{pfWo@HQJSh@EVS`@Gj@aAvAOXk@v@aAx@AJI\@NCLFT?JOh@Ih@@XDTCRGP[\CJQXOLWl@Cp@CL@JA^DRCn@CXBXCPQ`@Ux@?d@KvAFJ@^JZKl@Jj@En@Tp@BRLV?D
21788484,47,안양천(철산대교to광명대교),7009,37538,0.98,0.3,37.475897,126.877672,37.484057,126.873612,mslcFsxpfWLTJXNPj@\ZVVf@JJJNh@jAPTRPXLV\JHRHj@d@LDHH\j@LF@FFBDLVTZj@LN@FDDBHl@b@b@`ABNAd@
12075113,48,Ohgeumgyo - Shinjeonggyo - Reverse,6975,35191,1.05,-0.0,37.507729,126.874675,37.515648,126.880827,cfmcFioqfW^z@v@~@XT|AxAr@t@HNNNhAd@b@`@\NfAv@b@j@ZVPFJH@HGpAMRUPXCTr@LPJXTTd@XZVVf@JJJNh@jAPTRPXLV\JHRHj@d@LDHH\j@LF@FFBDLVTZj@LN@FDDBHl@b@d@hA?h@Ed@
24264946,49,TRB - 인왕산 편의점 대공,6904,16591,0.48,20.4,37.57832,126.961895,37.580821,126.958076,oxlcFw~qfW`@j@@FZVLNx@Zj@LRAx@H`@CXDd@C^@PCXQFAXBh@GHEN]DCF?JPBH?RERDTJN\Pf@FPFFFDRERZ\Rv@FdABHLNJ@PEJ@F@JFFRRTHd@PXBPFLDRLd@RPHBHLVHTR\l@LZD@HENHH?Nb@AL@DPVj@`@Lf@l@l@n@f@NRn@j@j@p@d@v@~@v@\^PJ~@nAj@`@`Ab@NPTFDHL?FDJVZXJRR|@NZ^PJBHADDD?@VBJPJH?FBJJh@NX`@p@f@L\BTHXH~@R\F\Rj@RLR?JAPDHF?t@Jd@Bd@^x@DT?\F`@Ep@@XH^Bd@Lf@Jp@@JIxAFhAAVFV@h@JTb@\NXf@f@Xr@T\Fj@Zv@FXLhBR|@Vd@R~@Ct@YnAOdDGl@DpAL\@JIb@Cp@Gj@H~@HV?ZC^CTOd@MnAGPSzAW|@E\@LHBNBFLC~A@RHVB\MTKJ[AMF_@hAEP@HBFj@l@BD@LAf@BNHJNFBHBBE\?PDt@?h@D^Eb@EJGO?WCS@y@CoADIj@g@XaAb@{@F_@CYOQSe@a@YIMMm@Hw@Ce@QOYQGQ@UZi@FUVmCNk@RqAWgBF{ADi@Qy@EcAZsCFgANeAB_@Gg@W}@Q}@GkAGi@YaASa@M}@Qc@SWo@gAIUMi@Yq@EaA@g@?y@_@_BK{@AYBa@Gs@?_@G_@[}@E_A?s@EQMKWCQOW{@U[e@mBIMSOc@i@Wm@YOQOSCMMS{@g@?[OMKE[Ss@UYKWKAGMoAq@uAmBO[UU_@Ma@[m@}@m@g@c@i@SMa@OKIq@}@Ma@k@i@EQIQe@OS@QHS@GCCGE]GMKm@O_@[a@Io@y@gB[a@Q[GEQW]O]]M_@Ee@I_@KQAIYc@?SCKSMe@EOOQa@?g@OUECO@KHGNWJSCQKE?[F]CW@[EWFu@?KEu@Kc@@cAMGGQGk@a@o@GWB
26829641,50,성내천 올팍공원옆 JS1,6623,65578,0.91,0.1,37.523934,127.12708,37.524424,127.117533,shncFcvofWZjANTVNHJ?TF^V|@@f@?~ABHNPHXBf@C^G^?ZLf@HdAEn@@TANDf@@^Mb@MJGNE|@ITAR@LCJ@`ATx@?JENg@PSR
10794949,51,R 보라매공원 1바퀴 0.6Km,6301,415509,0.63,-0.1,37.493116,126.920122,37.49311,126.920145,ixjcF}epfWRLLRFb@HXH~@R\F\Rj@RLR?JAPDHF?t@Jd@Bd@^x@DT?\F`@Ep@@XH^Bd@Lf@Jp@@JIxAFhAAVFV@h@JTb@\NXf@f@Xr@T\Fj@Zv@FXLhBR|@Vd@Rx@Cz@YnAOdDEb@?Z
5597616,52,The Scream (Namsan Tower),6171,14673,1.14,-10.4,37.551131,126.990413,37.55219,126.982507,u}kcFs`ofWNC@EHEDO?UF[AUNe@@ME]Qg@Ka@IWKOEe@Ii@@IMo@?w@Je@Gw@Q}A
21788497,53,안양천(광명대교to철산대교),6081,40160,0.96,-0.3,37.484019,126.873614,37.475869,126.877668,crkcFc_qfWXTNRx@v@`@d@h@|@z@p@\^PJ~@nAj@`@`Ab@NPTFDHL?FDJVZXJRR|@NZ^PJBHADDD?@VBJPJH?FBJJh@NX`@p@f@L\BTHXH~@R\F\Rj@RLR?JAPDHF?t@Jd@Bd@^x@DT?\F`@Ep@@XH^Bd@Lf@Jp@@JIxAFhAAVFV@h@JTb@\NXf@f@Xr@T\Fj@Zv@FXLhBR|@Vd@Rx@Cz@YnAAh@IbAAt@
5268007,54,안암교-보문제1교,6014,87327,0.19,-1.1,37.582161,127.02252,37.580663,127.023343,mskcFk`qfWRTn@f@NRn@j@j@p@d@v@~@v@\^PJ~@nAj@`@`Ab@NPTFDHL?FDJVZXJRR|@NZ^PJBHADDD?@VBJPJH?FBJJh@NX`@l@b@HLTbAH~@R\F\Rj@RLR?JAPDHF?t@Jd@Bd@^x@DT?\F`@Ep@@XH^Bd@Pn@Hr@
14556634,55,안양교-광명교,5996,26620,0.74,-0.5,37.491776,126.871517,37.4852,126.872989,cimcFqozfWLAHD`CBJHB?PCXAXKt@AZGr@APCN?VGj@CJC`@AJEN?\Gl@CFEl@AFEx@AHEV?\EP?`@GZCHCB@`BKB@BAv@@JDN?B@DAf@@NBd@BB@JAv@@B@RAl@FdAG^D\?JEB@P?d@GR?n@K`@AhAWTALGH?HCNCxAe@VKb@MLGBCPAf@WNEBBd@GNGPSD?FE^BROb@ORMF?h@Uj@KBEJARKD?RIBERIhAo@BE^Qn@e@hAq@JCb@[RGXSt@[`@c@PIF?ROPGTQTYLCNMLAPI^[ZQRGHIVIT[\GFGF?x@m@r@a@r@i@LEVOx@i@dAk@@EZQREBE|@c@j@[HAb@U\CHEJ?b@Kn@YNABENA~@YV?BCJ?LEJIp@WNALGF?FCF?`@IRGTOf@GLGH?n@OH@HAHG@GIu@E_AIEKBEFK@KF_@Dq@VWDIDGAIDO@w@Zo@H{A^[LO@g@\CEQ?[HM?_@L[@GBq@HKFe@Lm@Z{@p@G?MFGFc@RADC?UPABGBYZ{@b@CBa@PGFYNWPC?KJs@`@YTc@RIJOHMJGVOBS?OFO?SEUB_@XGJCR[^WLSDa@XYTM@GDgC`BC?MJG@WPi@RcAr@aAj@QF[To@Xk@NMHYFIDK?GFUHq@NKFYFSHG?g@Jo@VUBOJK@UJq@PADO@MFG?UNSDG?MF_@FMFY@c@NiAFMBa@BC@KAGBW?C@MCI@CCe@Jk@GCCg@GSGI@SAUBCA_@?CAQ@KCI@OEa@FEAGBm@C}@RU?[DGBK?KDCCw@By@H]?SFY@_@Jc@?CBCCODGASBW?YBOBo@@KDU?]F{@BIDY@KDQ?C@W?EAA@CAO@MAC@UAKEI@MAOFUIG?m@WGDCFCj@G^El@
5267991,56,보문4교-안암교,5908,86730,0.17,0.0,37.583721,127.021693,37.58232,127.022411,ggmcFatzfWb@Jb@AjA?pAGzCStAE|BQdCObAMbBOnAG|CD`DLh@Ch@@b@ErB]f@Cb@KzAMjA_@d@W^Of@Kd@U`@Ob@G`@OhDaAvAs@lAw@xBiA~AsAhBs@b@U`@YXg@x@y@dA]l@Wd@BVe@Z_@b@Od@Y|@w@dAe@^U
34371190,57,Cheonggyecheon Bicycle Path,5787,27481,2.39,0.1,37.556142,127.051439,37.572107,127.037617,kdncFik~fWNDXDPCVQTc@Di@Io@Mg@[gBQi@Ua@SO_@@c@RKRGPC`@Df@h@zDRf@XT
33840170,58,Baekseok Straight,5669,6667,0.6,0.2,37.635719,126.788848,37.639449,126.783879,khjcF{i{fWaA~@e@R[HWb@MFmDlAgAn@QRu@p@SFaAp@aA`@[XgBn@i@J{Bp@{Bf@eC`AeAd@m@Pg@JiBT_EPe@Hc@Bi@HiAScD[_AEcDRqBF_CTuBLaAJqADuBNc@?e@EsADoAI
19165318,59,경복궁_시계방향[2.6km],5453,27899,2.64,-0.0,37.576301,126.979405,37.576423,126.97941,ohocFca{fWNGb@ErAHdAR`C^j@T`ATv@FlAVbAN`B`@jANpF`Ah@FTAXBNKv@Y^Cv@?LBBD@XBFNDZ@v@?t@DpA?FCJKXi@FAH@LHRx@DJD@LBn@Cv@Bp@PVLhA\f@JZ@PFn@NR?FB@FBEJEND^B`@AFC\?x@KR?n@G\Gz@Ap@K`ACNGdBEd@BP?PCVKbAG`@SPOLCb@DNF~ACv@DNDv@?x@H\CRGRHz@Bv@MhAGXEpAEXCv@Wt@Q^O`AWp@W@G?WHG^Cl@AXEj@[z@UXOnCq@l@c@VGp@e@XIl@YNKNGTWx@Mb@_@j@[PEP?h@]PGD@RYh@_@f@}@He@L[JEFq@AyA
11290424,60,둔전~탄천운,5249,39597,1.95,0.3,37.428524,127.117615,37.412071,127.123106,udkcFup~fWFcANm@\gB\}AdA}Bh@cANk@Ls@@g@MsAe@{AD_ACCG?GVKNg@j@yApBW`@KZwB`C[p@WTiAvAs@bA_AdAgAz@m@X}@ZcAN
18922738,61,[Tom's] Inwangsan Stairs to Buam,5220,11172,1.6,-11.8,37.584812,126.958006,37.591794,126.966419,kdncFik~fWNDXDPCVQTc@Di@Io@Mg@[gBQi@Ua@SO_@@c@RKRGPC`@Df@h@zDRf@XT\F\GRSPk@@_@u@}EQa@KKQG[?IB_@ZO`@CTn@pELb@HLFFRF
25604141,62,하늘공원+노을공원 둘레 1바퀴,5158,31119,5.88,0.0,37.566041,126.891248,37.566031,126.8912,kdncFik~fWNDXDPCVQTc@Di@Io@Mg@[gBQi@Ua@SO_@@c@RKRGPC`@Df@h@zDRf@XT\F\GRSPk@@_@u@}EQa@KKQG[?IB_@ZO`@CTn@pELb@PTRFT@TANIDEJc@@WG_AESC_@S{ASk@MOSIWBYHGF]l@?LHf@d@pDRb@LJVJ
11678790,63,OhgeumGyo - Foot Bridge,5033,42594,1.24,-0.0,37.509847,126.872781,37.518435,126.879274,kdncFik~fWNDXDPCVQTc@Di@Io@Mg@[gBQi@Ua@OMc@?c@RKRIVAZDf@h@zDRf@XT\FPCJCRSPk@@_@w@cFO[KKQG[?IB_@ZO`@CTn@pELb@PTRFT@TANIDEJc@@WAc@Ko@C_@S{AOc@QWSI[DUFGF]l@?LHf@^|CLf@JNHHZLR?PEVMP]Hg@Gg@Kg@O}@Iy@Ia@MQYWUCUDYTKNMZ?LZvCVvATTPH
917413,64,용산동2가 산1 3 Climb,5022,14933,1.09,11.7,37.5522804,126.982212,37.5510265,126.9892332,kdncFik~fWNDXDPCVQTc@Di@Io@Mg@[gBQi@Ua@SO_@@c@RKRGPC`@Df@h@zDRf@XT\FPCJCRSPk@@_@w@cFO[KKQG[?IB_@ZO`@CTn@pELb@PTRFT@TANIHOHc@?c@Gi@ESC_@S{AOc@QWSI[DUFGF]l@?LHf@^|CLf@JNLJ\JL?PEVMP]Hg@Gg@[eBQuAOWYWUCUDYTKNMZ?LZvCVvATTPHPDNAJCZQRa@Dq@c@mBSk@?OKc@M]UOUCSF_@`@I`@Dh@h@tDHXPVXJ
33377227,65,중랑천 좌안 상행(겸재교-중랑교) by 마부작침,4944,44142,0.84,0.2,37.585492,127.074105,37.592409,127.070966,k~mcFk|~fWD?DE@IPQBGB?JETSDg@FYCCWmAKGEGGAw@EMFa@b@SHQL]^q@~@Mr@B`@Vl@PHf@BJDNAVEPMTGJGLU\WNWXSLs@@w@?GEKAUKOEAMBMQGBECOSCDEAKDOTGBMNG?STIB[TGNOROLEJYXIRAJXjANL\FJATB`@Ih@[VId@g@DALMRGL{ACQCGOII?CC[m@UC
22661022,66,TRB - 고구려정 다운힐,4808,14634,0.71,-8.8,37.565318,127.102413,37.559674,127.101517,a{icFetdgWD?BEFBJCIDM@B@BEFJBCPa@D[Te@Fy@Eo@?c@@_@DYHQPIT]CGNYJm@V_@HYLUAE\c@PMHWFi@K{@M[@S[q@Kq@G_AGWH}@A_@@SJ]AOL_@Bg@LY?_AQ_@[MKAMW@ECEa@_@?GPc@KSCCI?_@B?GBG^[PAJBHHF?RGRWD]Na@H[Be@E[IKCA?]KYCQAGFK@OAO
5267911,67,바람마당-보문2교,4781,61682,0.15,-3.0,37.589637,127.017845,37.588647,127.018739,sxjcFs{agWN{@@OAQSw@@IP]Li@TYTcAT]Jg@TWXgAD_@?UFMLGHI@OEo@?QFM@OQg@?QLY?KEOAQNcA\y@f@_@@]FOD_@Zc@Zm@Vu@R]Jm@Xs@Xa@LGRYXYNIb@[HMJs@Lc@h@m@H_@j@iARo@XQHQGk@Tk@DW?O@KZc@L_@Ec@Dk@Ag@DGJ_@?YIe@h@uBVi@@MFG
7481739,68,Yeongdong bridge (west side),4776,10235,0.6,-0.7,37.52769,127.055597,37.532587,127.058375,mzlcFovfgWD`@JD?JCBBFE\St@Kv@Dd@f@nADRVr@ARHx@A`@ETAfAMh@Ab@`@pBDLBTO~@WVQZCNKPATWvA?PBZMv@EHE\Aj@Vn@Bd@H\@TCh@I\w@dACL@HM`@AVBD?FNj@E^J`@AVJXJNh@d@P^f@x@CZBXCLEvBKTGVQTLV?d@ERCDE?YZM@o@v@CZG^MZEX@HBDDNJHLPPZNNHTCTMh@OJINAJLp@Kz@@d@]p@DDXc@CBE?IHYf@C?J]_@|@IZEHE\IRU`@WTUJUF]@UCOFGRCj@Fr@A`@DZA^G|@OXS`AAXPXXx@NAF`@Ja@JlBP~@@\WhACb@@VFNj@d@VXDNJBXTDHDl@HTTFr@Xd@b@bATTL^n@RDl@r@T\?\FTAf@LVDPLXLt@?LAFI@BTMr@?b@QdAKXGhBFRXf@RZNNFN?TTv@?`@BNG\KPK?EFKBABI?KJODOCWNUFSGa@JGEm@Ag@JMG_@Eg@HIG]CMEGFY?UH
5408100,69,한강철교 > 한강대교,4699,16887,0.47,0.3,37.52209,126.955279,37.520819,126.960318,kamcFspagWn@ORHN?NDh@GXBJFLANEZCd@BXAXDFA\KLMNBPAHKD@ZQNEBCBIBWCa@O{@@MOa@[Y?@CIQg@KMG]F{ANe@LiA?UTcA@YMa@E_@KOGYECEG?MB_@ISDSESIQi@o@m@[Ue@_@Qw@SOOEAGIKI]GKKQEOWKo@GAMOQSKQSUi@a@GQAe@@OTu@@k@Eu@Oo@Se@Mq@m@?IaBBMNc@Hc@FI?UHmACO@e@Io@F_ANSVAT@TCx@a@Xi@FS@a@\s@NOP[LKJE?CGGWd@e@k@fAyA@CIu@H]T[Hi@EU]a@GOMMUg@BQTs@@a@DQb@m@HGPC@GPMBE@GFK?o@IMRYBSJOB_AB]A_@BO?w@g@q@Oe@k@c@MSEQAUGi@Ai@Oi@BKCG?I@QJOAOx@eAJUDWCo@CWES?a@S[CU?g@@UHUFg@?o@DYT}@B]FKF]PUPUNg@B[AWMc@UmA?k@@SHOAc@?[DWBm@GSAcAMUIc@Oa@[q@G]Du@Ro@Hw@DKAGA@IIG[DQ
21760219,70,[돼지런] 연세대학교 대운동장 트랙,4567,80267,3.0,0.1,37.562825,126.933436,37.562572,126.933189,ispcF{sudWcD_DsB_BWK{@WmDaAq@Uy@a@cC}A}@q@y@g@cAcA}@s@qAiAaAw@w@y@
12158666,71,순대타운,4471,40921,0.85,-0.5,37.484071,126.926072,37.48957,126.91998,mqqcFstwdWC]Ke@Uc@CWWu@e@w@E[@_AMU][Ym@@]CcAMe@VWUWe@GEKBMCe@@wB
8356973,72,잠실보조운동장 400m,4470,862503,0.4,0.0,37.517032,127.070273,37.51703,127.07028,awrcFqjxdWN_@AKNi@JQL]FkAK_@Jq@Ca@DSjAo@ZERIZU\QZc@XITHPJABJEZFBTb@TBh@d@n@n@l@`@Nd@BNCP?XDLbA^MdALv@@ZN
18725216,73,SF 10km Finish,4460,21739,0.81,0.8,37.52093,126.961238,37.517589,126.96933,uascFgnwdWJe@d@mCVaAHg@No@Fi@H[BY@s@C]KY_@[GKEAo@Bg@j@OBGACEAe@Bi@D]N]HWXUPWLc@@IH@TPNFL?L[vBYz@g@FG\YTg@T_APSXe@Gq@AcAD_AFYJIX]d@OLADCD?PG@GFGXOD?HWNCFSH@JAHIHDT^d@FDDF?RPJv@HXLRX^HFLRPJHNF@PPDFBBHABHFBN@JDJALD`@MH?b@FPAB@b@BND
20824762,74,서울식물원 습지원(CW#01),4389,33526,0.72,0.4,37.572698,126.833331,37.577942,126.834803,{_qcF}_vdWSYOe@Bm@Kk@DcATg@Eo@@uAAKLSB]Py@HKJCNo@DACeAMYDi@@y@c@QMKeAa@g@G]Yi@o@}@{@o@aACU
19776115,75,Courtyard Seoul Botanic Park -> Magok Batminton Court,4361,112546,0.6,-0.1,37.567152,126.830128,37.572218,126.831796,morcFuhudWSHHMACRJNKJ_@X]FW@OXSZ{@r@q@b@q@`@Ob@K\WDSEO?MBeACaAIg@w@KGGCO
14164266,76,일산 호수공원 [전시관코스 by HOya],4332,52983,4.83,0.0,37.650011,126.771223,37.650051,126.771246,u|scFcmwdWLc@Fi@c@c@]Ya@USWOg@Kk@@O\{@b@qAb@_AR{@Fk@C_@Fm@RkAOsB
12104629,77,Seoul 10kmer Hill 2 up,4299,16538,0.5,3.4,37.573744,126.883298,37.569875,126.880926,oqpcFo`ydWEX@f@K\EDSAYH_@CUMYIa@?[EW?UDg@t@_@NCH@FEJWFMHQREJ_@RALKHSVM@GFWJQ^KZALKBKFAD?HQ^?FU?IB?LIRMXQJEXOJOEG?QMa@CKKQ?QCI@MC_@TQAIBIJKBSJQNEJi@d@MDOAMDQ?KBIAQMW?WAA@MEM@SCIGACWKOOQ?OOWC
11467937,78,한천교 → 당현4교,4263,42318,1.72,0.2,37.624839,127.069799,37.637661,127.059526,__scFaludWPECOBKVQDKJK?MBEZOHIFAF@VAJHN@JCV@LK?ERFHHF?DCH@HGH?PJBT@?JR?XDH@@FA@FH?BFTP@HDBXCPJLVRl@LL
20777220,79,[처음처런] 질주 구간,4241,50596,0.73,-0.5,37.652951,127.054659,37.646141,127.056351,kqscF_hvdWOJW@k@MUAOG{@?mA_@KKKEc@AUI[@e@OSOi@E[BUAOHGRk@JCDOJS@CJKJSCQHEHOA[UIOGEOBIAICIKGAGBQNYf@q@|@i@`@EHG?MHSZKTEXSb@?JC@CPM^QR
7543816,80,[휴레] (동)월계1교-월릉교,4223,41795,2.01,-0.2,37.632826,127.063849,37.61668,127.071833,aspcF_o}dWXKn@_@n@s@jAaBRQb@MJK`@m@b@y@Vs@Pu@dAiCDM?UEIU@OEc@Wg@MyDwASEI?ULiAdAe@\gCfCg@j@u@j@MLO`@Mt@Gh@?ZJ`AL`@NVb@d@b@Tl@HfAFf@^HDH@VEt@[r@e@NOz@yALKZKTSNQv@qAd@cAL_@R{@l@yADUEOaCm@sBs@kAe@MCIBYL]Re@b@iCrCiBtAONUZQ`@ETGd@Ax@Ft@Xz@j@p@f@Vp@LdADh@\NBVEx@UVM`@_@|@yAPKf@IFI`AoBnAoDh@qAD]GSKKeCm@iA_@uAk@QCSF_@TgBfBkBdBq@b@g@h@SX]z@Qz@AX@p@BVPp@LVf@j@d@XRD`A@ZBPFj@ZJBRCr@W`@Wt@cA^u@PO\MLMt@cAz@mBVw@t@yBFUCMGCMFMAmCkA_D_AS@g@`@k@r@oDxDe@^i@V]`@IPK^Eb@?`@FdAPl@JRl@n@j@Vh@Jr@?v@b@P@TE`@Oz@m@vAiBHE\APCTSz@}A`@iAv@gCXu@DSCSGEU?MCYKqAk@kBe@cA]U?e@ZyBvBuA`BaAr@_@TWTO\ERKvAJfALl@N^Z\b@Vl@LfABTLVVNBN?^O`Am@l@i@x@cAn@Sf@s@|@iB|AaFDQ?QIQS?[G_EoAk@Me@QSAKDYVgBhB{@t@sAzAu@h@a@d@QZGTObADx@Lp@HT^f@VTXP\JRDjABt@`@\A^INGb@WTQLOZa@b@w@LKd@MROr@kAZq@~@}Cj@aADU@GKK]AME}FyBi@KOBWLeA~@wDdEcAv@STMXI^Gj@Al@Dj@Hj@HRl@v@NJ`ATfAFLF^TVDNAVGr@a@~@y@r@gANI^IDCf@s@rA}CV{@t@sB@MEMg@?yAa@eA]iB}@WKO@YNgBjB_Ax@oArAmAdAWb@Sh@I`@Eb@@b@Fn@Vr@V`@\Z\NXFrAB\PRPJ@f@Gh@UVQdAmAd@q@p@QV[bBkDnAaDF]AQIGk@?WG}BaAoBs@SCO?YH{@~@m@h@m@n@gAlAe@`@eAfAc@p@IZIn@@|@F\HT\t@LP
12651442,81,일산호수공원[휴레],4204,51451,4.81,0.0,37.657529,126.766067,37.657139,126.766407,ydtcFgabeW`Ap@xAjAx@f@`@^BDb@Px@h@xApAh@p@@FADNP`@~@Vt@`AlENrAN|C?p@An@CaBGgAJlC?^y@fI]l@Ob@EHEB@FADW`@u@j@EH]\iAxAk@h@EI[E_@Qo@w@sBwAeAo@q@i@ISIGa@Qy@i@yDqB{CwBEMPFRRd@XOIIW_@a@GMBCR}A\_Ab@gB`BkFXeAf@kAk@|AI^P[Zy@V_At@oBzAkF^gA^u@
16355190,82,뚝섬대회10K,4132,5309,10.01,-0.0,37.52815,127.070694,37.528165,127.070631,qhpcFkc~dW_Bm@m@Qi@Wa@OSCQBQTqAnAs@p@SVSb@_C`BQTOT
36016462,83,400m인터벌(도림천오거리방향),4081,27815,0.41,-0.1,37.498252,126.893674,37.50182,126.893309,crtcFkjbeW^RjAx@V`@FF`@D^PvAdAdAr@v@d@~B`Bv@b@ZXVVz@b@tA`Ar@l@n@v@v@`BTfAPd@R|@\~BL~ANbC?hACLBn@UpCMr@U`Ae@nAYh@wA`B}BxB
6931298,84,△북한산: Baekundae Summit Push,4073,6595,0.29,11.2,37.657673,126.979481,37.658648,126.977962,espcFmo}dWJ?RKRQRYjA_Az@cALKd@QLOp@iAb@aA`@eAXcAh@qA@QAIMMo@Mk@Si@Oo@KyBs@]Ci@\sAlAsBzBeB|AWZQZM^ETGv@?TJr@J`@Pf@d@d@p@XZFz@@NFb@XPBXCjAg@TSrAoBNIf@GTSv@wAXs@\eAjA{CBWAKKE]Au@QoFeBQ?g@X_@XiBlBu@|@iB`Bc@f@Q^CRKfBHx@HTR\VZPNr@Zj@Jr@Dl@XP@TE\Kv@c@`BsBLKd@MLM`@s@z@oBt@yBj@sADUCKKE]B]EoEeBy@WK?YPu@j@oAhA[Zk@v@y@x@s@f@g@n@CJM~@GhABZFb@J\HLf@l@XPf@L^Dl@@TJf@^PBPCLE|@k@z@cAZi@PUp@UJM|@yAd@cA~@wC\}@BSGOIAY@_@EqBw@_DaAO?c@NUPo@x@eBdBuAfBm@b@OTQ^GZKhALvARh@FJLRZXd@Tp@Jt@Bh@\NFZCj@[x@q@rAkBNI^GHGX[\m@j@uAx@aCf@kAFS?SEGWAw@M
5408057,85,한강대교 (북쪽),4043,15356,0.71,-2.1,37.514463,126.956963,37.520082,126.960672,copcFur}dWj@{@Pa@HE^?LIN[hAwBv@sBLULg@Vk@BQASG@OJM?KIQCqAa@mBy@_A]QEa@XcA|@a@d@y@p@[h@SLk@l@_Ar@OPMVKh@GlABp@DXH^L\f@f@PJb@JvA?LHZ\N?XG^Or@e@l@q@RYN[LOLEd@AJEHKpAeCt@yBr@kBBSAIIAYLMAeAa@UKkAc@a@Ky@_@a@KO@KDKPeC`CSVSb@_C`BQTYf@Ij@I~@@`@Fd@Zt@JRVVb@TTFvABJFZ\HDDA~Ai@x@w@v@mAJK^INABCHQX]R]Ri@d@cAp@oBXs@DY?SCAUJK?_Bg@aBo@a@Ku@][CeAz@mAlAYP_@h@c@\_@^s@j@e@f@IROt@Gz@F~@XbAVZf@^`ANd@ER?JF^b@H@HAhAc@\Wf@i@~@sAJEb@ENOf@y@J[T_@t@gB\kAZu@BWAOKASNQ?kBs@kA]gBw@IAaAx@eAbAe@^e@t@g@^o@n@]Ra@b@KTSlAAt@Db@DVNh@PZRXl@VVFZ@d@AP@JDd@b@PAtAi@NKNMr@aAZi@NGd@GfAgBRi@T_@f@{ANq@`@s@BSAYI?WL]GmCy@kCcAIAQLaBhBk@f@o@~@s@r@aAp@YZIPKVKp@El@Dh@Rv@JTd@n@RLd@Ld@H\AP@NHTVNJZSz@_@TQl@i@dA}AHEZ?NKnBmDh@mB^}@BOCWAAI@IHC?UKkA[]OSE_@Si@SyA_@IAWLa@f@k@d@aAbA_@t@a@Tg@d@]RYVUXQn@QlA@b@Lt@HVN\VXTPVJ`@HlABLH`@\l@Mz@]b@c@nAgBh@MFEx@mARe@PW`AsCVk@Ne@B_@CEc@L[E_AWmAg@]KQKo@Qe@SIAC@YX[TUZmAdAY\Wd@iBvAa@b@U^Mn@Gj@@~@D\Rr@Zb@XRZLLB|@BZDPHXZJDjAm@NC^Y^_@`@s@T]NEb@@LIz@_BN_@P_@|@gC\w@HW@UCM_@NOA}Bs@aDkAOCu@j@k@l@OTs@l@KJIVMNq@j@m@l@g@^W\IVQtA@h@Dn@Nd@^h@`@Vd@NTDl@AN@p@f@DBF?tAm@\Yb@e@d@u@PSLGT?PETYd@w@hAgCTm@FU`@kADWCUGAWF[Cu@[[E]O{Ag@qAg@YNUZeCdCQVi@b@mApA_@\OVELOnA?r@Jp@J^HLNRTP\Pj@JhAH
18542598,86,일산호수공원 5K LIF코스 ,4027,47098,5.02,-0.0,37.660946,126.763617,37.661064,126.762721,copcFur}dWj@{@Pa@HE^?LIN[hAwBVk@^gANYJc@R_@DQ@Q?IECSLM?KIQCqAa@mBy@_A]QEa@XcA|@a@d@y@p@[h@SLk@l@_Ar@OPO\Kj@E~@@XDp@Pp@JTb@b@PJ\J|A?LHTXHBd@Gd@Sl@a@t@{@
